"","state_code","county_code","site_number","parameter_code","poc","latitude","longitude","datum","parameter","date_local","time_local","date_gmt","time_gmt","sample_measurement","units_of_measure","units_of_measure_code","sample_duration","sample_duration_code","sample_frequency","detection_limit","uncertainty","qualifier","method_type","method","method_code","state","county","date_of_last_change","cbsa_code","site_code","parameter_name","open_date","close_date","concurred_exclusions","dominant_source","measurement_scale","measurement_scale_def","monitoring_objective","last_method_code","last_method_description","last_method_begin_date","naaqs_primary_monitor","qa_primary_monitor","monitor_type","networks","monitoring_agency_code","monitoring_agency","si_id","lat_lon_accuracy","elevation","probe_height","pl_probe_location","local_site_name","address","state_name","county_name","city_name","cbsa_name","csa_code","csa_name","tribal_code","tribe_name","monitor_code"
"1","21","019","5503","43815",1,38.4773,-82.65599,"WGS84","Ethylene dichloride",2010-01-20,"00:00","2010-01-20","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5503 43815 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","21","019","5503","43860",1,38.4773,-82.65599,"WGS84","Vinyl chloride",2010-01-20,"00:00","2010-01-20","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5503 43860 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","21","019","5502","43815",1,38.47564,-82.63933,"WGS84","Ethylene dichloride",2010-01-20,"00:00","2010-01-20","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5502 43815 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","21","019","5502","43860",1,38.47564,-82.63933,"WGS84","Vinyl chloride",2010-01-20,"00:00","2010-01-20","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5502 43860 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","21","019","5501","43815",2,38.45008,-82.62294,"WGS84","Ethylene dichloride",2010-01-20,"00:00","2010-01-20","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5501 43815 2 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","21","019","5501","43815",1,38.45008,-82.62294,"WGS84","Ethylene dichloride",2010-01-20,"00:00","2010-01-20","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5501 43815 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","21","019","5501","43860",2,38.45008,-82.62294,"WGS84","Vinyl chloride",2010-01-20,"00:00","2010-01-20","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5501 43860 2 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","21","019","5501","43860",1,38.45008,-82.62294,"WGS84","Vinyl chloride",2010-01-20,"00:00","2010-01-20","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5501 43860 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","21","019","5503","43815",1,38.4773,-82.65599,"WGS84","Ethylene dichloride",2010-01-26,"00:00","2010-01-26","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5503 43815 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","21","019","5503","43860",1,38.4773,-82.65599,"WGS84","Vinyl chloride",2010-01-26,"00:00","2010-01-26","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5503 43860 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","21","019","5502","43815",1,38.47564,-82.63933,"WGS84","Ethylene dichloride",2010-01-26,"00:00","2010-01-26","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5502 43815 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","21","019","5502","43860",1,38.47564,-82.63933,"WGS84","Vinyl chloride",2010-01-26,"00:00","2010-01-26","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5502 43860 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","21","019","5501","43815",2,38.45008,-82.62294,"WGS84","Ethylene dichloride",2010-01-26,"00:00","2010-01-26","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5501 43815 2 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","21","019","5501","43815",1,38.45008,-82.62294,"WGS84","Ethylene dichloride",2010-01-26,"00:00","2010-01-26","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5501 43815 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","21","019","5501","43860",2,38.45008,-82.62294,"WGS84","Vinyl chloride",2010-01-26,"00:00","2010-01-26","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5501 43860 2 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","21","019","5501","43860",1,38.45008,-82.62294,"WGS84","Vinyl chloride",2010-01-26,"00:00","2010-01-26","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5501 43860 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","21","019","5503","43815",1,38.4773,-82.65599,"WGS84","Ethylene dichloride",2010-02-01,"00:00","2010-02-01","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5503 43815 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","21","019","5503","43860",1,38.4773,-82.65599,"WGS84","Vinyl chloride",2010-02-01,"00:00","2010-02-01","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5503 43860 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","21","019","5502","43815",1,38.47564,-82.63933,"WGS84","Ethylene dichloride",2010-02-01,"00:00","2010-02-01","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5502 43815 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","21","019","5502","43860",1,38.47564,-82.63933,"WGS84","Vinyl chloride",2010-02-01,"00:00","2010-02-01","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5502 43860 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","21","019","5501","43815",2,38.45008,-82.62294,"WGS84","Ethylene dichloride",2010-02-01,"00:00","2010-02-01","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5501 43815 2 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","21","019","5501","43815",1,38.45008,-82.62294,"WGS84","Ethylene dichloride",2010-02-01,"00:00","2010-02-01","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5501 43815 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","21","019","5501","43860",2,38.45008,-82.62294,"WGS84","Vinyl chloride",2010-02-01,"00:00","2010-02-01","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5501 43860 2 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","21","019","5501","43860",1,38.45008,-82.62294,"WGS84","Vinyl chloride",2010-02-01,"00:00","2010-02-01","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5501 43860 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","21","019","5503","43815",1,38.4773,-82.65599,"WGS84","Ethylene dichloride",2010-02-07,"00:00","2010-02-07","05:00",NA,"Parts per billion Carbon","078","24 HOUR","7",NA,0.1,NA,"AN - Machine Malfunction.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5503 43815 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","21","019","5503","43860",1,38.4773,-82.65599,"WGS84","Vinyl chloride",2010-02-07,"00:00","2010-02-07","05:00",NA,"Parts per billion Carbon","078","24 HOUR","7",NA,0.1,NA,"AN - Machine Malfunction.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5503 43860 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","21","019","5502","43815",1,38.47564,-82.63933,"WGS84","Ethylene dichloride",2010-02-07,"00:00","2010-02-07","05:00",NA,"Parts per billion Carbon","078","24 HOUR","7",NA,0.1,NA,"AN - Machine Malfunction.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5502 43815 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","21","019","5502","43860",1,38.47564,-82.63933,"WGS84","Vinyl chloride",2010-02-07,"00:00","2010-02-07","05:00",NA,"Parts per billion Carbon","078","24 HOUR","7",NA,0.1,NA,"AN - Machine Malfunction.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5502 43860 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","21","019","5501","43815",2,38.45008,-82.62294,"WGS84","Ethylene dichloride",2010-02-07,"00:00","2010-02-07","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5501 43815 2 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","21","019","5501","43815",1,38.45008,-82.62294,"WGS84","Ethylene dichloride",2010-02-07,"00:00","2010-02-07","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5501 43815 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","21","019","5501","43860",2,38.45008,-82.62294,"WGS84","Vinyl chloride",2010-02-07,"00:00","2010-02-07","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5501 43860 2 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","21","019","5501","43860",1,38.45008,-82.62294,"WGS84","Vinyl chloride",2010-02-07,"00:00","2010-02-07","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5501 43860 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","21","019","5503","43815",1,38.4773,-82.65599,"WGS84","Ethylene dichloride",2010-02-13,"00:00","2010-02-13","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5503 43815 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","21","019","5503","43860",1,38.4773,-82.65599,"WGS84","Vinyl chloride",2010-02-13,"00:00","2010-02-13","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5503 43860 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","21","019","5502","43815",1,38.47564,-82.63933,"WGS84","Ethylene dichloride",2010-02-13,"00:00","2010-02-13","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5502 43815 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","21","019","5502","43860",1,38.47564,-82.63933,"WGS84","Vinyl chloride",2010-02-13,"00:00","2010-02-13","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5502 43860 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","21","019","5501","43815",2,38.45008,-82.62294,"WGS84","Ethylene dichloride",2010-02-13,"00:00","2010-02-13","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5501 43815 2 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","21","019","5501","43815",1,38.45008,-82.62294,"WGS84","Ethylene dichloride",2010-02-13,"00:00","2010-02-13","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5501 43815 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","21","019","5501","43860",2,38.45008,-82.62294,"WGS84","Vinyl chloride",2010-02-13,"00:00","2010-02-13","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5501 43860 2 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","21","019","5501","43860",1,38.45008,-82.62294,"WGS84","Vinyl chloride",2010-02-13,"00:00","2010-02-13","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5501 43860 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","21","019","5503","43815",1,38.4773,-82.65599,"WGS84","Ethylene dichloride",2010-02-19,"00:00","2010-02-19","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5503 43815 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","21","019","5503","43860",1,38.4773,-82.65599,"WGS84","Vinyl chloride",2010-02-19,"00:00","2010-02-19","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5503 43860 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","21","019","5502","43815",1,38.47564,-82.63933,"WGS84","Ethylene dichloride",2010-02-19,"00:00","2010-02-19","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5502 43815 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","21","019","5502","43860",1,38.47564,-82.63933,"WGS84","Vinyl chloride",2010-02-19,"00:00","2010-02-19","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5502 43860 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","21","019","5501","43815",2,38.45008,-82.62294,"WGS84","Ethylene dichloride",2010-02-19,"00:00","2010-02-19","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5501 43815 2 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","21","019","5501","43815",1,38.45008,-82.62294,"WGS84","Ethylene dichloride",2010-02-19,"00:00","2010-02-19","05:00",0,"Parts per billion Carbon","078","24 HOUR","7",NA,0.004,NA,"ND - No Value Detected, Zero Reported.","Non-FRM","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC","101","Kentucky","Boyd","2010-04-01","26580","21 019 5501 43815 1 -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
